Employee ID,Date of Joining,Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate,Composite_Burnout_Score,Burnout_Risk_Category,Tenure_Years
fffe32003500340036003000,2008-09-26,Female,Product,No,0.0,1.0,1.4,0.0,0.0,Low Risk,15.263518138261464
fffe3400380035003400,2008-03-20,Female,Service,No,3.0,6.0,5.9,0.61,5.34,Critical Risk,15.783709787816564
fffe350030003700,2008-01-29,Male,Service,No,2.0,6.0,6.6,0.45,5.34,Critical Risk,15.9233401779603
fffe3500310035003800,2008-01-15,Male,Service,Yes,1.0,2.0,5.9,0.12,5.34,Critical Risk,15.961670088980151
fffe3600350035003300,2008-11-19,Male,Service,Yes,4.0,8.0,8.1,0.63,7.379999999999999,Critical Risk,15.11567419575633
fffe31003400380031003400,2008-12-18,Female,Product,Yes,0.0,1.0,4.6,0.29,3.92,Low Risk,15.0362765229295
fffe33003000340038003800,2008-12-23,Male,Service,Yes,2.0,4.0,4.8,0.3,4.08,Medium Risk,15.02258726899384
fffe33003000350035003200,2008-11-28,Male,Product,Yes,0.0,1.0,4.3,0.26,3.6199999999999997,Low Risk,15.091033538672143
fffe3900370033003700,2008-06-24,Female,Service,No,2.0,6.0,8.1,0.66,7.5,Critical Risk,15.520876112251882
fffe3700360033003600,2008-04-11,Male,Service,No,3.0,6.0,7.8,0.64,7.24,Critical Risk,15.723477070499658
fffe3900380036003300,2008-06-28,Female,Service,Yes,1.0,2.0,5.9,0.47,5.34,Critical Risk,15.509924709103354
fffe31003300380037003000,2008-07-31,Female,Product,Yes,3.0,5.0,5.7,0.35,4.82,Medium Risk,15.419575633127995
fffe31003400380035003100,2008-12-21,Female,Service,Yes,2.0,5.0,6.9,0.45,5.34,Critical Risk,15.028062970568104
fffe32003900350035003100,2008-07-05,Female,Service,Yes,4.0,8.0,7.5,0.62,6.98,Critical Risk,15.490759753593428
fffe31003600380030003800,2008-07-28,Male,Service,No,3.0,6.0,6.3,0.56,6.02,High Risk,15.427789185489392
fffe31003100330039003300,2008-05-27,Male,Product,No,1.0,3.0,6.8,0.48,6.0,High Risk,15.597535934291582
fffe3800310033003100,2008-12-13,Female,Service,Yes,1.0,4.0,5.9,0.41,5.34,Critical Risk,15.049965776865161
fffe32003800320039003900,2008-04-28,Female,Service,No,3.0,6.0,7.3,0.75,7.38,Critical Risk,15.676933607118412
fffe31003600380030003400,2008-10-24,Male,Product,No,4.0,8.0,7.9,0.71,7.58,Critical Risk,15.186858316221766
fffe31003200380038003200,2008-10-19,Female,Product,Yes,2.0,3.0,4.6,0.34,4.12,Medium Risk,15.200547570157427
fffe32003700380032003700,2008-05-18,Male,Product,Yes,2.0,4.0,3.7,0.22,3.1000000000000005,Low Risk,15.62217659137577
fffe32003300390035003900,2008-05-07,Male,Service,Yes,2.0,5.0,5.7,0.48,5.34,Medium Risk,15.652292950034223
fffe31003800330034003700,2008-01-02,Female,Service,Yes,4.0,7.0,7.8,0.61,7.119999999999999,Critical Risk,15.997262149212867
fffe31003600310039003500,2008-04-09,Male,Service,Yes,4.0,7.0,7.7,0.67,7.300000000000001,Critical Risk,15.728952772073923
fffe3300380032003200,2008-02-21,Male,Service,No,2.0,4.0,4.4,0.31,3.8800000000000003,Low Risk,15.860369609856264
fffe32003600350038003500,2008-03-14,Male,Product,Yes,2.0,4.0,6.5,0.59,6.26,High Risk,15.800136892539356
fffe3500370031003400,2008-06-19,Female,Service,No,3.0,6.0,6.6,0.52,6.039999999999999,High Risk,15.534565366187543
fffe31003200350033003100,2008-02-02,Female,Service,Yes,1.0,4.0,4.5,0.45,5.34,Critical Risk,15.912388774811772
fffe31003800,2008-03-14,Male,Product,No,3.0,7.0,9.0,0.8,8.6,Critical Risk,15.800136892539356
fffe31003000390032003400,2008-08-21,Male,Product,Yes,3.0,4.0,5.8,0.4,5.08,Medium Risk,15.36208076659822
fffe31003800300039003300,2008-03-22,Male,Service,Yes,4.0,9.0,10.0,0.89,9.56,Critical Risk,15.7782340862423
fffe31003200370031003300,2008-05-09,Female,Service,No,4.0,8.0,6.7,0.67,6.699999999999999,Critical Risk,15.646817248459959
fffe3700350033003800,2008-06-18,Female,Product,Yes,2.0,2.0,4.7,0.45,5.34,Critical Risk,15.537303216974674
fffe330032003400,2008-01-09,Male,Service,No,4.0,7.0,6.9,0.55,6.34,High Risk,15.978097193702943
fffe3900340039003100,2008-08-10,Male,Service,Yes,1.0,3.0,5.8,0.43,5.2,Medium Risk,15.392197125256674
fffe31003800330036003900,2008-09-13,Female,Service,Yes,0.0,1.0,3.2,0.12,2.4,Low Risk,15.299110198494182
fffe32003500350035003100,2008-07-19,Female,Service,Yes,2.0,4.0,6.5,0.48,5.82,High Risk,15.45242984257358
fffe31003100320033003700,2008-02-08,Female,Service,Yes,4.0,4.0,7.0,0.62,6.680000000000001,Critical Risk,15.89596167008898
fffe32003700310037003300,2008-04-10,Female,Product,Yes,2.0,3.0,6.1,0.5,5.66,High Risk,15.72621492128679
fffe3900380039003600,2008-11-24,Male,Service,Yes,2.0,4.0,6.5,0.41,5.54,High Risk,15.101984941820671
fffe31003800360033003700,2008-09-14,Female,Product,Yes,1.0,4.0,4.5,0.34,4.0600000000000005,Medium Risk,15.29637234770705
fffe31003900300035003400,2008-04-20,Female,Service,No,0.0,1.0,2.1,0.09,1.62,Low Risk,15.698836413415469
fffe32003600310035003100,2008-08-22,Male,Service,Yes,3.0,7.0,7.4,0.61,6.880000000000001,Critical Risk,15.359342915811089
fffe390031003400,2008-06-04,Female,Service,Yes,1.0,2.0,4.2,0.29,3.6799999999999997,Low Risk,15.575633127994525
fffe3700340032003800,2008-08-06,Female,Product,No,3.0,7.0,5.7,0.54,5.58,High Risk,15.403148528405202
fffe31003700300033003300,2008-05-15,Female,Service,Yes,2.0,5.0,5.9,0.57,5.34,Critical Risk,15.630390143737166
fffe33003400360033003300,2008-09-27,Male,Product,Yes,1.0,2.0,3.0,0.14,2.36,Low Risk,15.260780287474333
fffe32003600300039003000,2008-09-28,Male,Product,Yes,1.0,1.0,1.4,0.0,0.0,Low Risk,15.2580424366872
fffe3800380030003600,2008-01-29,Male,Product,Yes,1.0,3.0,4.7,0.42,4.5,Medium Risk,15.9233401779603
fffe3600340038003600,2008-10-01,Female,Service,No,4.0,8.0,10.0,0.95,9.8,Critical Risk,15.249828884325805
fffe32003000300037003900,2008-02-26,Male,Product,No,1.0,3.0,7.2,0.54,6.48,High Risk,15.846680355920602
fffe31003900330038003100,2008-05-09,Male,Service,No,3.0,6.0,5.9,0.56,5.34,Critical Risk,15.646817248459959
fffe31003600320038003600,2008-10-18,Male,Service,Yes,3.0,6.0,6.6,0.48,5.879999999999999,High Risk,15.203285420944558
fffe3300390039003800,2008-08-23,Female,Service,Yes,2.0,5.0,5.7,0.33,4.74,Medium Risk,15.356605065023956
fffe3100360035003600,2008-02-01,Female,Product,No,3.0,7.0,7.4,0.59,6.800000000000001,Critical Risk,15.915126625598905
fffe3300300030003700,2008-05-31,Female,Product,Yes,2.0,3.0,5.9,0.33,5.34,Critical Risk,15.586584531143053
fffe3700370031003900,2008-06-06,Male,Service,Yes,0.0,2.0,2.5,0.13,2.02,Low Risk,15.570157426420261
fffe3500390030003500,2008-05-31,Female,Service,Yes,0.0,1.0,5.9,0.18,5.34,Critical Risk,15.586584531143053
fffe33003200320036003500,2008-08-23,Female,Service,No,1.0,2.0,6.3,0.4,5.38,High Risk,15.356605065023956
fffe31003000330033003000,2008-03-04,Female,Service,Yes,2.0,5.0,6.6,0.44,5.72,High Risk,15.827515400410677
fffe3400310036003200,2008-09-29,Male,Service,No,3.0,6.0,5.6,0.51,5.4,High Risk,15.255304585900069
fffe3300300034003400,2008-07-31,Male,Service,No,4.0,9.0,8.9,0.74,8.3,Critical Risk,15.419575633127995
fffe3200380035003600,2008-02-09,Male,Product,No,2.0,5.0,6.7,0.54,6.18,High Risk,15.893223819301848
fffe32003600330032003800,2008-10-19,Male,Service,No,2.0,6.0,8.2,0.62,7.3999999999999995,Critical Risk,15.200547570157427
fffe31003900340039003500,2008-05-06,Female,Service,Yes,0.0,1.0,1.4,0.0,0.0,Low Risk,15.655030800821356
fffe31003100370037003300,2008-02-18,Female,Product,Yes,1.0,3.0,6.5,0.47,5.779999999999999,High Risk,15.868583162217659
fffe3800380035003800,2008-01-24,Female,Product,Yes,3.0,4.0,6.2,0.44,5.48,High Risk,15.937029431895962
fffe31003300370031003100,2008-07-11,Female,Service,Yes,3.0,4.0,7.1,0.66,6.9,Critical Risk,15.474332648870636
fffe310033003600,2008-01-11,Female,Service,No,3.0,6.0,6.6,0.56,6.199999999999999,High Risk,15.97262149212868
fffe31003000350033003200,2008-04-30,Female,Service,No,3.0,5.0,6.2,0.47,5.6,High Risk,15.671457905544148
fffe31003400370034003800,2008-08-16,Female,Service,Yes,2.0,4.0,4.3,0.33,3.9,Low Risk,15.375770020533881
fffe32003800310034003700,2008-08-04,Female,Product,No,3.0,4.0,5.5,0.5,5.3,Medium Risk,15.408624229979466
fffe3500360031003800,2008-05-29,Female,Service,Yes,4.0,8.0,6.8,0.66,6.720000000000001,Critical Risk,15.592060232717317
fffe31003800380035003500,2008-07-31,Female,Service,Yes,3.0,8.0,9.0,0.75,8.399999999999999,Critical Risk,15.419575633127995
fffe32003600360032003000,2008-01-14,Female,Service,Yes,1.0,3.0,3.7,0.15,2.8200000000000003,Low Risk,15.964407939767282
fffe32003600350033003800,2008-03-20,Female,Service,No,2.0,5.0,7.0,0.55,6.4,High Risk,15.783709787816564
fffe31003800330039003300,2008-02-12,Male,Service,Yes,1.0,5.0,6.4,0.56,6.08,High Risk,15.885010266940451
fffe3600330033003700,2008-09-26,Female,Service,No,3.0,6.0,7.0,0.52,6.28,High Risk,15.263518138261464
fffe32003300310039003400,2008-12-27,Male,Product,Yes,1.0,2.0,4.5,0.25,3.6999999999999997,Low Risk,15.011635865845312
fffe33003100370035003000,2008-06-28,Female,Service,No,2.0,5.0,5.5,0.34,4.66,Medium Risk,15.509924709103354
fffe32003000320034003900,2008-04-12,Male,Product,Yes,3.0,4.0,5.2,0.37,4.6000000000000005,Medium Risk,15.720739219712526
fffe33003300380034003800,2008-05-20,Female,Service,No,4.0,6.0,7.2,0.65,6.92,Critical Risk,15.616700889801505
fffe360034003100,2008-09-22,Male,Service,No,1.0,4.0,6.5,0.45,5.7,High Risk,15.274469541409994
fffe32003000390035003400,2008-04-21,Female,Product,No,0.0,1.0,1.8,0.1,1.48,Low Risk,15.696098562628336
fffe31003300380036003800,2008-01-06,Male,Service,Yes,3.0,6.0,7.4,0.45,5.34,Critical Risk,15.986310746064339
fffe33003300380037003100,2008-05-01,Male,Service,No,4.0,7.0,6.2,0.55,5.92,High Risk,15.668720054757015
fffe31003500350038003900,2008-12-12,Male,Service,No,2.0,4.0,7.1,0.48,6.18,High Risk,15.052703627652292
fffe3800370032003600,2008-12-18,Female,Product,Yes,0.0,1.0,5.9,0.45,5.34,Critical Risk,15.0362765229295
fffe32003000310035003200,2008-12-31,Female,Service,Yes,1.0,1.0,3.3,0.16,2.62,Low Risk,15.000684462696784
fffe3300390031003900,2008-02-09,Male,Service,Yes,3.0,5.0,5.9,0.44,5.34,Critical Risk,15.893223819301848
fffe32003700310034003300,2008-11-03,Female,Product,No,3.0,5.0,5.1,0.42,4.74,Medium Risk,15.159479808350445
fffe31003700340039003400,2008-07-22,Male,Service,No,3.0,7.0,9.5,0.79,8.86,Critical Risk,15.444216290212184
fffe32003800390035003900,2008-03-25,Female,Service,No,2.0,4.0,4.8,0.42,4.5600000000000005,Medium Risk,15.770020533880903
fffe31003000300032003700,2008-02-28,Male,Service,No,2.0,4.0,6.5,0.6,6.300000000000001,High Risk,15.841204654346338
fffe31003500300034003600,2008-10-11,Female,Product,Yes,2.0,5.0,7.7,0.69,7.38,Critical Risk,15.222450376454484
fffe32003700350032003600,2008-10-14,Male,Product,No,4.0,7.0,6.5,0.64,6.460000000000001,High Risk,15.214236824093087
fffe380039003800,2008-04-03,Female,Product,Yes,4.0,7.0,7.5,0.66,7.140000000000001,Critical Risk,15.745379876796715
fffe33003400330038003100,2008-05-06,Male,Service,No,4.0,8.0,8.3,0.66,7.620000000000001,Critical Risk,15.655030800821356
fffe32003200370037003900,2008-08-08,Male,Product,Yes,3.0,7.0,7.3,0.56,6.62,Critical Risk,15.397672826830938
fffe3500390037003800,2008-07-28,Male,Service,No,2.0,4.0,3.0,0.25,2.8,Low Risk,15.427789185489392
fffe32003300390031003200,2008-04-26,Male,Product,Yes,1.0,4.0,5.8,0.33,4.800000000000001,Medium Risk,15.682409308692677
fffe3600340035003400,2008-04-01,Female,Service,Yes,1.0,3.0,5.8,0.36,4.92,Medium Risk,15.75085557837098
fffe31003100370039003300,2008-03-08,Female,Service,Yes,2.0,4.0,3.7,0.24,3.18,Low Risk,15.816563997262149
fffe31003500390034003900,2008-08-05,Female,Product,Yes,3.0,4.0,7.4,0.71,7.28,Critical Risk,15.405886379192333
fffe31003100320038003300,2008-07-16,Male,Service,No,2.0,3.0,4.6,0.34,4.12,Medium Risk,15.460643394934976
fffe33003000390037003800,2008-07-21,Female,Service,Yes,0.0,1.0,3.1,0.11,2.3,Low Risk,15.446954140999315
fffe31003700310036003900,2008-11-11,Male,Product,No,2.0,5.0,5.8,0.55,5.68,High Risk,15.137577002053389
fffe32003900300034003100,2008-05-07,Female,Product,Yes,2.0,4.0,7.0,0.59,6.5600000000000005,High Risk,15.652292950034223
fffe37003500,2008-08-06,Female,Service,Yes,2.0,4.0,7.2,0.55,6.5200000000000005,High Risk,15.403148528405202
fffe32003700390031003300,2008-10-24,Female,Product,No,3.0,6.0,5.3,0.35,4.58,Medium Risk,15.186858316221766
fffe31003300350032003300,2008-05-25,Female,Service,Yes,0.0,1.0,2.6,0.17,2.24,Low Risk,15.603011635865846
fffe31003400340038003200,2008-08-06,Female,Service,No,2.0,4.0,6.7,0.67,6.699999999999999,Critical Risk,15.403148528405202
fffe32003400350039003300,2008-03-07,Male,Service,No,1.0,4.0,5.6,0.36,4.8,Medium Risk,15.819301848049282
fffe31003000300032003100,2008-03-15,Female,Service,No,2.0,3.0,4.9,0.45,4.74,Medium Risk,15.797399041752225
fffe3200380031003800,2008-06-08,Female,Product,Yes,1.0,4.0,6.3,0.44,5.54,High Risk,15.564681724845997
fffe39003800,2008-04-06,Female,Product,Yes,0.0,1.0,2.0,0.13,1.72,Low Risk,15.737166324435318
fffe3300350038003200,2008-02-23,Female,Product,Yes,1.0,3.0,2.9,0.16,2.38,Low Risk,15.854893908282
fffe31003900300039003900,2008-05-16,Female,Service,No,1.0,2.0,5.9,0.45,5.34,Critical Risk,15.627652292950033
fffe3500350039003300,2008-07-19,Female,Service,No,2.0,3.0,4.3,0.29,3.7399999999999993,Low Risk,15.45242984257358
fffe31003400390032003700,2008-05-16,Male,Service,No,3.0,5.0,7.7,0.6,7.0200000000000005,Critical Risk,15.627652292950033
fffe31003600360036003900,2008-12-23,Female,Product,Yes,1.0,3.0,5.9,0.5,5.54,High Risk,15.02258726899384
fffe3400360038003900,2008-12-05,Female,Product,Yes,2.0,2.0,5.2,0.28,4.24,Medium Risk,15.071868583162217
fffe33003100330035003400,2008-05-20,Male,Product,No,3.0,6.0,9.5,0.86,9.14,Critical Risk,15.616700889801505
fffe3900340038003500,2008-01-31,Female,Service,No,2.0,5.0,5.9,0.63,5.34,Critical Risk,15.917864476386036
fffe31003200390037003700,2008-07-01,Male,Product,Yes,3.0,5.0,5.6,0.38,4.88,Medium Risk,15.501711156741958
fffe32003900320030003700,2008-02-22,Female,Service,Yes,1.0,4.0,4.3,0.32,3.86,Low Risk,15.85763175906913
fffe32003200370033003400,2008-02-15,Female,Product,No,2.0,3.0,4.4,0.39,4.2,Medium Risk,15.876796714579056
fffe32003800330032003400,2008-05-20,Male,Service,Yes,3.0,6.0,7.0,0.58,6.52,High Risk,15.616700889801505
fffe32003700310034003200,2008-12-06,Male,Service,Yes,3.0,7.0,7.8,0.66,7.32,Critical Risk,15.069130732375086
fffe31003200360037003600,2008-03-21,Male,Service,Yes,1.0,3.0,6.0,0.47,5.4799999999999995,High Risk,15.780971937029431
fffe33003200360033003900,2008-08-25,Male,Service,Yes,2.0,3.0,5.1,0.27,4.14,Medium Risk,15.351129363449692
fffe31003400300034003600,2008-02-04,Female,Product,No,3.0,6.0,6.6,0.51,6.0,High Risk,15.906913073237508
fffe31003000370030003800,2008-07-31,Male,Service,No,1.0,4.0,4.5,0.4,4.3,Medium Risk,15.419575633127995
fffe32003500330034003500,2008-10-11,Female,Service,No,2.0,4.0,4.6,0.37,4.24,Medium Risk,15.222450376454484
fffe31003000330033003800,2008-09-03,Male,Service,Yes,1.0,3.0,5.0,0.45,4.8,Medium Risk,15.326488706365502
fffe31003900380030003600,2008-03-10,Male,Service,Yes,1.0,4.0,4.7,0.36,4.26,Medium Risk,15.811088295687885
fffe31003100370030003700,2008-07-09,Female,Service,Yes,2.0,2.0,2.4,0.11,1.88,Low Risk,15.4798083504449
fffe32003800330037003300,2008-12-22,Female,Service,No,3.0,5.0,4.8,0.33,4.2,Medium Risk,15.025325119780971
fffe3800310035003100,2008-10-20,Male,Service,No,2.0,6.0,7.0,0.68,6.920000000000001,Critical Risk,15.197809719370294
fffe33003000380039003100,2008-08-10,Female,Service,No,1.0,2.0,1.4,0.05,0.62,Low Risk,15.392197125256674
fffe31003000350033003500,2008-10-07,Female,Service,No,3.0,6.0,6.1,0.55,5.859999999999999,High Risk,15.233401779603012
fffe32003200360035003100,2008-05-22,Female,Service,Yes,2.0,4.0,4.9,0.34,4.300000000000001,Medium Risk,15.611225188227241
fffe3600300031003000,2008-07-28,Female,Service,Yes,1.0,3.0,5.9,0.43,5.34,Critical Risk,15.427789185489392
fffe32003300330030003300,2008-02-17,Female,Product,Yes,2.0,5.0,5.4,0.44,5.0,Medium Risk,15.871321013004792
fffe32003500350033003300,2008-05-18,Male,Product,Yes,2.0,4.0,5.0,0.43,4.72,Medium Risk,15.62217659137577
fffe32003800310036003100,2008-08-07,Female,Product,Yes,1.0,3.0,5.6,0.44,5.12,Medium Risk,15.40041067761807
fffe310032003500,2008-06-26,Female,Service,Yes,3.0,5.0,5.5,0.4,4.9,Medium Risk,15.515400410677618
fffe31003900300035003500,2008-07-13,Male,Service,Yes,2.0,3.0,2.6,0.19,2.3200000000000003,Low Risk,15.468856947296372
fffe31003900380033003900,2008-10-24,Male,Service,No,4.0,7.0,6.1,0.58,5.9799999999999995,High Risk,15.186858316221766
fffe33003300310035003300,2008-09-18,Male,Product,No,3.0,7.0,7.6,0.58,6.879999999999999,Critical Risk,15.285420944558522
fffe3800350038003300,2008-01-18,Female,Service,No,2.0,5.0,7.4,0.55,6.640000000000001,Critical Risk,15.953456536618754
fffe3900390035003700,2008-11-03,Female,Service,No,2.0,4.0,7.9,0.45,5.34,Critical Risk,15.159479808350445
fffe3800370030003700,2008-03-23,Female,Service,No,2.0,5.0,5.8,0.4,5.08,Medium Risk,15.775496235455167
fffe3900320036003900,2008-09-25,Female,Product,Yes,1.0,1.0,5.9,0.27,5.34,Critical Risk,15.266255989048597
fffe32003500380033003300,2008-02-09,Female,Product,Yes,1.0,2.0,1.4,0.02,0.6200000000000001,Low Risk,15.893223819301848
fffe3600380033003400,2008-09-28,Female,Service,No,4.0,7.0,7.5,0.67,7.18,Critical Risk,15.2580424366872
fffe32003100340036003600,2008-01-05,Female,Service,No,0.0,1.0,3.9,0.26,3.38,Low Risk,15.989048596851472
fffe31003500390030003400,2008-10-18,Male,Product,Yes,1.0,2.0,2.4,0.17,2.12,Low Risk,15.203285420944558
fffe31003500340034003500,2008-04-14,Female,Product,No,2.0,4.0,5.9,0.45,5.34,Critical Risk,15.715263518138261
fffe31003700350037003200,2008-03-12,Male,Service,Yes,4.0,8.0,8.1,0.62,7.34,Critical Risk,15.80561259411362
fffe33003000330032003300,2008-05-27,Male,Service,No,4.0,7.0,7.7,0.61,7.0600000000000005,Critical Risk,15.597535934291582
fffe32003600350039003800,2008-01-11,Male,Service,Yes,2.0,4.0,5.2,0.48,5.04,Medium Risk,15.97262149212868
fffe32003200370039003800,2008-07-22,Female,Service,No,2.0,5.0,7.1,0.57,6.539999999999999,High Risk,15.444216290212184
fffe33003000370039003100,2008-03-25,Female,Product,Yes,0.0,1.0,3.6,0.17,2.8400000000000003,Low Risk,15.770020533880903
fffe3300340038003000,2008-01-06,Female,Product,Yes,1.0,2.0,3.5,0.14,2.66,Low Risk,15.986310746064339
fffe33003000300037003400,2008-07-29,Female,Product,Yes,3.0,4.0,3.3,0.28,3.0999999999999996,Low Risk,15.425051334702259
fffe32003400390030003800,2008-10-06,Male,Service,No,2.0,3.0,4.8,0.41,4.52,Medium Risk,15.236139630390143
fffe3200380038003200,2008-07-12,Male,Service,No,2.0,5.0,4.1,0.45,5.34,Critical Risk,15.471594798083505
fffe33003100300031003000,2008-06-05,Female,Service,Yes,1.0,3.0,6.0,0.37,5.08,Medium Risk,15.572895277207392
fffe3900350038003200,2008-12-13,Male,Product,No,4.0,7.0,8.0,0.7,7.6,Critical Risk,15.049965776865161
fffe31003400320037003900,2008-06-26,Female,Product,No,2.0,4.0,5.8,0.39,5.04,Medium Risk,15.515400410677618
fffe31003400340036003200,2008-02-29,Female,Service,Yes,1.0,2.0,4.5,0.31,3.94,Low Risk,15.838466803559205
fffe31003300360039003900,2008-06-18,Male,Service,No,2.0,4.0,5.9,0.57,5.34,Critical Risk,15.537303216974674
fffe33003000330038003800,2008-09-19,Female,Service,No,4.0,6.0,7.2,0.6,6.720000000000001,Critical Risk,15.28268309377139
fffe32003700310034003700,2008-09-10,Male,Product,Yes,2.0,4.0,3.4,0.2,2.84,Low Risk,15.307323750855579
fffe32003800300033003800,2008-01-20,Male,Product,Yes,5.0,10.0,9.3,0.9699999999999999,9.5,Critical Risk,15.94798083504449
fffe32003700330030003400,2008-01-20,Male,Service,No,3.0,6.0,6.5,0.59,6.26,High Risk,15.94798083504449
fffe3900330031003500,2008-04-21,Female,Service,Yes,3.0,4.0,5.2,0.47,5.0,Medium Risk,15.696098562628336
fffe32003500370034003700,2008-12-03,Male,Service,No,5.0,9.0,8.9,0.82,8.62,Critical Risk,15.077344284736482
fffe3700330030003800,2008-05-05,Female,Product,Yes,1.0,3.0,3.6,0.25,3.16,Low Risk,15.657768651608487
fffe3500350034003100,2008-08-24,Male,Service,No,4.0,8.0,8.3,0.76,8.02,Critical Risk,15.353867214236825
fffe32003800320037003100,2008-09-09,Female,Service,No,1.0,2.0,3.7,0.32,3.5000000000000004,Low Risk,15.31006160164271
fffe31003400380033003300,2008-05-12,Male,Product,No,1.0,2.0,4.7,0.36,4.26,Medium Risk,15.638603696098563
fffe31003300320031003900,2008-09-08,Female,Service,Yes,2.0,5.0,6.7,0.45,5.819999999999999,High Risk,15.312799452429843
fffe31003100330033003400,2008-04-20,Male,Product,Yes,2.0,4.0,4.3,0.32,3.86,Low Risk,15.698836413415469
fffe3800360033003000,2008-02-12,Male,Service,No,4.0,7.0,6.6,0.64,6.52,High Risk,15.885010266940451
fffe31003100310032003100,2008-12-16,Female,Product,Yes,1.0,4.0,6.8,0.47,5.96,High Risk,15.041752224503764
fffe31003800350030003600,2008-04-23,Female,Service,No,3.0,4.0,4.9,0.43,4.66,Medium Risk,15.690622861054072
fffe33003200320032003300,2008-12-29,Female,Product,No,3.0,5.0,5.6,0.31,4.6,Medium Risk,15.006160164271048
fffe390038003000,2008-07-11,Male,Service,Yes,2.0,3.0,4.2,0.29,3.6799999999999997,Low Risk,15.474332648870636
fffe31003700300034003800,2008-05-27,Female,Service,Yes,1.0,2.0,6.2,0.41,5.359999999999999,High Risk,15.597535934291582
fffe32003500320035003900,2008-02-13,Male,Service,Yes,0.0,2.0,2.7,0.18,2.34,Low Risk,15.88227241615332
fffe33003000340037003500,2008-05-29,Male,Service,No,2.0,5.0,6.4,0.46,5.68,High Risk,15.592060232717317
fffe31003900360031003900,2008-09-26,Female,Service,Yes,1.0,1.0,1.5,0.09,1.2599999999999998,Low Risk,15.263518138261464
fffe3900340036003600,2008-08-07,Male,Service,No,4.0,9.0,9.0,0.77,8.48,Critical Risk,15.40041067761807
fffe31003000390031003000,2008-10-18,Male,Service,No,1.0,3.0,5.4,0.36,4.68,Medium Risk,15.203285420944558
fffe32003800330035003500,2008-10-17,Male,Product,Yes,2.0,3.0,5.6,0.39,4.92,Medium Risk,15.206023271731691
fffe32003600350030003600,2008-10-29,Male,Service,No,1.0,3.0,4.8,0.39,4.44,Medium Risk,15.173169062286105
fffe330037003500,2008-06-18,Female,Service,No,3.0,6.0,7.1,0.54,6.42,High Risk,15.537303216974674
fffe32003100330036003300,2008-07-08,Female,Product,Yes,3.0,4.0,5.5,0.47,5.18,Medium Risk,15.482546201232033
fffe330036003300,2008-06-09,Male,Service,Yes,1.0,1.0,3.3,0.25,2.9799999999999995,Low Risk,15.561943874058864
fffe32003600390038003600,2008-02-14,Male,Service,Yes,3.0,6.0,6.5,0.57,6.18,High Risk,15.879534565366187
fffe31003100310035003800,2008-11-13,Female,Service,No,2.0,5.0,6.4,0.55,6.04,High Risk,15.132101300479125
fffe3200330030003200,2008-10-19,Female,Service,Yes,4.0,7.0,6.7,0.56,6.26,High Risk,15.200547570157427
fffe31003200360035003800,2008-09-12,Female,Service,No,4.0,7.0,9.3,0.87,9.06,Critical Risk,15.301848049281315
fffe33003000380033003600,2008-07-28,Female,Product,No,3.0,6.0,4.4,0.38,4.16,Medium Risk,15.427789185489392
fffe32003500370033003700,2008-12-03,Male,Service,Yes,2.0,3.0,4.5,0.3,3.9,Low Risk,15.077344284736482
fffe3500320039003700,2008-09-16,Male,Product,Yes,3.0,6.0,5.9,0.73,5.34,Critical Risk,15.290896646132786
fffe31003200390031003300,2008-12-23,Male,Service,Yes,4.0,4.0,8.9,0.45,5.34,Critical Risk,15.02258726899384
fffe3400340039003000,2008-03-07,Male,Product,No,3.0,5.0,6.6,0.54,6.119999999999999,High Risk,15.819301848049282
fffe31003500370035003600,2008-03-29,Male,Service,No,2.0,6.0,6.7,0.62,6.5,High Risk,15.759069130732374
fffe32003100380031003800,2008-07-03,Female,Service,Yes,0.0,1.0,3.7,0.16,2.8600000000000003,Low Risk,15.496235455167694
fffe31003700310035003900,2008-12-31,Female,Product,No,4.0,9.0,10.0,0.9699999999999999,10.0,Critical Risk,15.000684462696784
fffe36003700,2008-09-04,Female,Service,No,2.0,4.0,5.9,0.65,5.34,Critical Risk,15.323750855578371
fffe33003200380032003200,2008-11-04,Female,Product,Yes,1.0,4.0,5.3,0.37,4.66,Medium Risk,15.156741957563312
fffe3400350037003800,2008-04-04,Male,Service,Yes,1.0,3.0,4.3,0.27,3.6599999999999997,Low Risk,15.742642026009582
fffe32003000390033003000,2008-05-23,Female,Product,No,5.0,9.0,8.1,0.81,8.1,Critical Risk,15.60848733744011
fffe32003700300031003100,2008-06-02,Male,Service,No,3.0,6.0,8.9,0.72,8.219999999999999,Critical Risk,15.58110882956879
fffe3600380033003700,2008-09-12,Female,Product,Yes,2.0,3.0,5.9,0.42,5.34,Critical Risk,15.301848049281315
fffe32003200390039003500,2008-08-05,Male,Service,No,2.0,6.0,7.2,0.67,7.0,Critical Risk,15.405886379192333
fffe31003100370031003300,2008-10-29,Male,Service,No,3.0,5.0,6.4,0.5,5.84,High Risk,15.173169062286105
fffe32003100380036003600,2008-06-11,Female,Service,No,3.0,6.0,5.9,0.48,5.46,High Risk,15.5564681724846
fffe3600360036003500,2008-05-23,Male,Service,No,4.0,8.0,8.9,0.89,8.9,Critical Risk,15.60848733744011
